HBL Bank - Account Statement
Account Number: PK36HABB0000123456789012
Statement Period: 01-Jan-2021 to 31-Dec-2025

Txn Date,Value Date,Description,Debit,Credit,Balance
07/05/2025,07/05/2025,K-ELECTRIC BILL PAYMENT 1LINK,"7,545.00",,
07-May-2025,07-May-2025,FOODPANDA PK LAHORE 144163,"1,687.00",,
07/05/2025,07/05/2025,CAREEM RIDE PK 71739,"547.00",,
08/05/2025,08/05/2025,POS PURCHASE 5393 IMTIAZ SUPER MARKET LHR,"7,585.00",,
08/05/2025,08/05/2025,SHELL FUEL DHA LHR 1248,"5,100.00",,
09-May-2025,09-May-2025,POS PURCHASE 7070 AL-FATAH STORE LHR,"5,189.00",,
09/05/2025,09/05/2025,KFC GULBERG LHR 126089,"1,303.00",,
09/05/2025,09/05/2025,FOODPANDA PK LAHORE 989381,"3,010.00",,
09/05/2025,09/05/2025,CAREEM RIDE PK 22594,"485.00",,
10-May-2025,10-May-2025,SPOTIFY P1234567,"349.00",,
10/05/2025,10/05/2025,TOTAL PARCO LHR 2965,"7,997.00",,
10/05/2025,10/05/2025,TOTAL PARCO LHR 3102,"6,004.00",,
11/05/2025,11/05/2025,POS PURCHASE 2670 IMTIAZ SUPER MARKET LHR,"5,394.00",,
11-May-2025,11-May-2025,CHEEZIOUS PK 970957,"1,303.00",,
11/05/2025,11/05/2025,CHEEZIOUS PK 286518,"1,658.00",,
11/05/2025,11/05/2025,CAREEM RIDE PK 77328,"479.00",,
11/05/2025,11/05/2025,CAREEM RIDE PK 55516,"930.00",,
12-May-2025,12-May-2025,JAZZ PREPAID LOAD *345,"1,000.00",,
12/05/2025,12/05/2025,POS PURCHASE 2226 HYPERSTAR LHR,"5,049.00",,
12/05/2025,12/05/2025,KFC GULBERG LHR 197220,"2,639.00",,
12/05/2025,12/05/2025,SHELL FUEL DHA LHR 9068,"6,357.00",,
13-May-2025,13-May-2025,POS PURCHASE 9758 METRO CASH CARRY LHR,"5,144.00",,
13/05/2025,13/05/2025,POS PURCHASE 8851 HYPERSTAR LHR,"7,526.00",,
13/05/2025,13/05/2025,POS PURCHASE 1167 METRO CASH CARRY LHR,"2,581.00",,
13/05/2025,13/05/2025,CAREEM RIDE PK 21429,"615.00",,
13-May-2025,13-May-2025,CAREEM RIDE PK 68336,"489.00",,
13/05/2025,13/05/2025,CAREEM RIDE PK 64918,"418.00",,
14/05/2025,14/05/2025,POS PURCHASE 2993 HYPERSTAR LHR,"3,811.00",,
14/05/2025,14/05/2025,POS PURCHASE 4434 AL-FATAH STORE LHR,"7,291.00",,
15-May-2025,15-May-2025,SSGC GAS BILL 1LINK,"2,489.00",,
15/05/2025,15/05/2025,KFC GULBERG LHR 680788,"2,745.00",,
15/05/2025,15/05/2025,CAREEM RIDE PK 26496,"856.00",,
15/05/2025,15/05/2025,CAREEM RIDE PK 76671,"913.00",,
15-May-2025,15-May-2025,CAREEM RIDE PK 90843,"936.00",,
15/05/2025,15/05/2025,CAREEM RIDE PK 46371,"284.00",,
16/05/2025,16/05/2025,POS PURCHASE 9378 IMTIAZ SUPER MARKET LHR,"5,406.00",,
16/05/2025,16/05/2025,CAREEM RIDE PK 90263,"539.00",,
17-May-2025,17-May-2025,POS PURCHASE 3511 METRO CASH CARRY LHR,"7,436.00",,
17/05/2025,17/05/2025,PIZZA HUT DHA LHR 457694,"725.00",,
17/05/2025,17/05/2025,CAREEM RIDE PK 89057,"440.00",,
17/05/2025,17/05/2025,CAREEM RIDE PK 31007,"289.00",,
18-May-2025,18-May-2025,PTCL BILL 1LINK 0042,"3,100.00",,
18/05/2025,18/05/2025,POS PURCHASE 2693 AL-FATAH STORE LHR,"2,289.00",,
18/05/2025,18/05/2025,PIZZA HUT DHA LHR 434068,"2,484.00",,
18/05/2025,18/05/2025,CHEEZIOUS PK 775305,"794.00",,
18-May-2025,18-May-2025,CHEEZIOUS PK 638673,"1,632.00",,
18/05/2025,18/05/2025,CAREEM RIDE PK 79837,"497.00",,
19/05/2025,19/05/2025,POS PURCHASE 2148 METRO CASH CARRY LHR,"3,985.00",,
20/05/2025,20/05/2025,POS PURCHASE 8180 IMTIAZ SUPER MARKET LHR,"6,460.00",,
20-May-2025,20-May-2025,CAREEM RIDE PK 70896,"536.00",,
21/05/2025,21/05/2025,POS PURCHASE 3432 HYPERSTAR LHR,"8,004.00",,
21/05/2025,21/05/2025,POS PURCHASE 2357 AL-FATAH STORE LHR,"3,743.00",,
21/05/2025,21/05/2025,DARAZ.PK ORDER 383202,"6,344.00",,
22-May-2025,22-May-2025,FOODPANDA PK LAHORE 486733,"509.00",,
22/05/2025,22/05/2025,CAREEM RIDE PK 68175,"774.00",,
22/05/2025,22/05/2025,DARAZ.PK ORDER 191976,"8,895.00",,
22/05/2025,22/05/2025,DARAZ.PK ORDER 108164,"1,568.00",,
23-May-2025,23-May-2025,POS PURCHASE 2175 IMTIAZ SUPER MARKET LHR,"4,764.00",,
23/05/2025,23/05/2025,POS PURCHASE 3753 IMTIAZ SUPER MARKET LHR,"3,591.00",,
23/05/2025,23/05/2025,KFC GULBERG LHR 706678,"2,746.00",,
23/05/2025,23/05/2025,PIZZA HUT DHA LHR 928601,"2,721.00",,
23-May-2025,23-May-2025,CAREEM RIDE PK 87105,"539.00",,
24/05/2025,24/05/2025,FOODPANDA PK LAHORE 256458,"1,521.00",,
24/05/2025,24/05/2025,CAREEM RIDE PK 34252,"656.00",,
25/05/2025,25/05/2025,PIZZA HUT DHA LHR 423375,"2,844.00",,
25-May-2025,25-May-2025,KFC GULBERG LHR 532773,"1,022.00",,
25/05/2025,25/05/2025,KFC GULBERG LHR 326856,"1,906.00",,
25/05/2025,25/05/2025,CAREEM RIDE PK 16622,"696.00",,
26/05/2025,26/05/2025,POS PURCHASE 5871 AL-FATAH STORE LHR,"4,590.00",,
26-May-2025,26-May-2025,FOODPANDA PK LAHORE 473235,"1,591.00",,
26/05/2025,26/05/2025,FOODPANDA PK LAHORE 101650,"977.00",,
26/05/2025,26/05/2025,TOTAL PARCO LHR 7149,"7,487.00",,
26/05/2025,26/05/2025,CAREEM RIDE PK 22627,"876.00",,
26-May-2025,26-May-2025,ATM WITHDRAWAL 9617 GULBERG LHR,"21,545.00",,
27/05/2025,27/05/2025,POS PURCHASE 4583 HYPERSTAR LHR,"6,081.00",,
27/05/2025,27/05/2025,POS PURCHASE 9876 HYPERSTAR LHR,"4,379.00",,
28/05/2025,28/05/2025,POS PURCHASE 3455 IMTIAZ SUPER MARKET LHR,"4,287.00",,
28-May-2025,28-May-2025,CHEEZIOUS PK 737050,"1,845.00",,
28/05/2025,28/05/2025,PIZZA HUT DHA LHR 588066,"707.00",,
28/05/2025,28/05/2025,CHEEZIOUS PK 869789,"1,575.00",,
28/05/2025,28/05/2025,CHEEZIOUS PK 750186,"1,771.00",,
29-May-2025,29-May-2025,CHEEZIOUS PK 184859,"1,799.00",,
29/05/2025,29/05/2025,CAREEM RIDE PK 46468,"865.00",,
29/05/2025,29/05/2025,CAREEM RIDE PK 71668,"848.00",,
29/05/2025,29/05/2025,CAREEM RIDE PK 54305,"660.00",,
29-May-2025,29-May-2025,CAREEM RIDE PK 90811,"533.00",,
30/05/2025,30/05/2025,POS PURCHASE 6290 AL-FATAH STORE LHR,"7,896.00",,
30/05/2025,30/05/2025,CAREEM RIDE PK 65469,"440.00",,
31/05/2025,31/05/2025,POS PURCHASE 1660 HYPERSTAR LHR,"3,163.00",,
31-May-2025,31-May-2025,CHEEZIOUS PK 150284,"802.00",,
31/05/2025,31/05/2025,FOODPANDA PK LAHORE 455121,"1,765.00",,
31/05/2025,31/05/2025,PSO FILLING STATION LHR 7329,"5,469.00",,
31/05/2025,31/05/2025,PSO FILLING STATION LHR 2504,"5,215.00",,
01-Jun-2025,01-Jun-2025,SALARY CREDIT ACME TECH PVT LTD,,"260,000.00",
01/06/2025,01/06/2025,PIZZA HUT DHA LHR 649776,"2,241.00",,
01/06/2025,01/06/2025,CAREEM RIDE PK 84963,"538.00",,
02/06/2025,02/06/2025,MONTHLY RENT PAYMENT IBFT,"55,000.00",,
02-Jun-2025,02-Jun-2025,POS PURCHASE 8133 METRO CASH CARRY LHR,"2,737.00",,
02/06/2025,02/06/2025,KFC GULBERG LHR 921730,"1,236.00",,
02/06/2025,02/06/2025,KFC GULBERG LHR 546414,"749.00",,
02/06/2025,02/06/2025,DARAZ.PK ORDER 986835,"4,000.00",,
03-Jun-2025,03-Jun-2025,PIZZA HUT DHA LHR 292514,"3,100.00",,
03/06/2025,03/06/2025,CHEEZIOUS PK 221837,"1,843.00",,
03/06/2025,03/06/2025,CAREEM RIDE PK 46861,"943.00",,
03/06/2025,03/06/2025,CAREEM RIDE PK 54758,"305.00",,
03-Jun-2025,03-Jun-2025,CAREEM RIDE PK 92787,"539.00",,
03/06/2025,03/06/2025,CAREEM RIDE PK 69539,"670.00",,
04/06/2025,04/06/2025,POS PURCHASE 8377 METRO CASH CARRY LHR,"6,503.00",,
04/06/2025,04/06/2025,CHEEZIOUS PK 706011,"1,253.00",,
04-Jun-2025,04-Jun-2025,PIZZA HUT DHA LHR 993696,"2,560.00",,
04/06/2025,04/06/2025,FOODPANDA PK LAHORE 963348,"1,976.00",,
04/06/2025,04/06/2025,PSO FILLING STATION LHR 1413,"7,033.00",,
05/06/2025,05/06/2025,NETFLIX.COM 8829,"1,499.00",,
05-Jun-2025,05-Jun-2025,POS PURCHASE 7626 IMTIAZ SUPER MARKET LHR,"4,915.00",,
05/06/2025,05/06/2025,POS PURCHASE 2860 AL-FATAH STORE LHR,"4,935.00",,
06/06/2025,06/06/2025,POS PURCHASE 5389 AL-FATAH STORE LHR,"3,712.00",,
06/06/2025,06/06/2025,POS PURCHASE 5248 AL-FATAH STORE LHR,"3,220.00",,
07-Jun-2025,07-Jun-2025,K-ELECTRIC BILL PAYMENT 1LINK,"9,720.00",,
07/06/2025,07/06/2025,POS PURCHASE 6229 IMTIAZ SUPER MARKET LHR,"2,199.00",,
07/06/2025,07/06/2025,FOODPANDA PK LAHORE 374918,"2,549.00",,
07/06/2025,07/06/2025,KFC GULBERG LHR 813733,"1,914.00",,
07-Jun-2025,07-Jun-2025,KFC GULBERG LHR 984743,"1,060.00",,
07/06/2025,07/06/2025,CAREEM RIDE PK 74061,"488.00",,
08/06/2025,08/06/2025,POS PURCHASE 3032 IMTIAZ SUPER MARKET LHR,"2,870.00",,
08/06/2025,08/06/2025,POS PURCHASE 9547 HYPERSTAR LHR,"3,131.00",,
08-Jun-2025,08-Jun-2025,CAREEM RIDE PK 28605,"734.00",,
08/06/2025,08/06/2025,ATM WITHDRAWAL 2952 GULBERG LHR,"14,131.00",,
09/06/2025,09/06/2025,POS PURCHASE 7367 HYPERSTAR LHR,"4,443.00",,
09/06/2025,09/06/2025,CHEEZIOUS PK 364690,"2,432.00",,
10-Jun-2025,10-Jun-2025,SPOTIFY P1234567,"349.00",,
10/06/2025,10/06/2025,KFC GULBERG LHR 706818,"3,188.00",,
11/06/2025,11/06/2025,CAREEM RIDE PK 20091,"752.00",,
12/06/2025,12/06/2025,JAZZ PREPAID LOAD *345,"1,000.00",,
12-Jun-2025,12-Jun-2025,POS PURCHASE 9168 HYPERSTAR LHR,"3,752.00",,
12/06/2025,12/06/2025,CAREEM RIDE PK 16538,"411.00",,
12/06/2025,12/06/2025,CAREEM RIDE PK 62063,"779.00",,
13/06/2025,13/06/2025,CAREEM RIDE PK 14137,"487.00",,
14-Jun-2025,14-Jun-2025,POS PURCHASE 6894 AL-FATAH STORE LHR,"8,236.00",,
14/06/2025,14/06/2025,CAREEM RIDE PK 86506,"404.00",,
14/06/2025,14/06/2025,CAREEM RIDE PK 98479,"931.00",,
15/06/2025,15/06/2025,SSGC GAS BILL 1LINK,"2,502.00",,
15-Jun-2025,15-Jun-2025,POS PURCHASE 9673 HYPERSTAR LHR,"2,401.00",,
15/06/2025,15/06/2025,POS PURCHASE 7304 HYPERSTAR LHR,"5,460.00",,
15/06/2025,15/06/2025,POS PURCHASE 2957 HYPERSTAR LHR,"5,879.00",,
16/06/2025,16/06/2025,POS PURCHASE 4679 METRO CASH CARRY LHR,"6,069.00",,
16-Jun-2025,16-Jun-2025,KFC GULBERG LHR 973908,"2,749.00",,
16/06/2025,16/06/2025,SHELL FUEL DHA LHR 6666,"4,822.00",,
16/06/2025,16/06/2025,DARAZ.PK ORDER 827360,"6,992.00",,
17/06/2025,17/06/2025,POS PURCHASE 6391 AL-FATAH STORE LHR,"3,254.00",,
17-Jun-2025,17-Jun-2025,POS PURCHASE 7904 METRO CASH CARRY LHR,"4,925.00",,
17/06/2025,17/06/2025,FOODPANDA PK LAHORE 914921,"2,143.00",,
17/06/2025,17/06/2025,KFC GULBERG LHR 821325,"2,968.00",,
17/06/2025,17/06/2025,FOODPANDA PK LAHORE 860471,"1,153.00",,
17-Jun-2025,17-Jun-2025,CAREEM RIDE PK 60386,"449.00",,
18/06/2025,18/06/2025,PTCL BILL 1LINK 0042,"3,100.00",,
18/06/2025,18/06/2025,POS PURCHASE 1631 AL-FATAH STORE LHR,"2,943.00",,
18/06/2025,18/06/2025,CHEEZIOUS PK 197591,"2,411.00",,
18-Jun-2025,18-Jun-2025,KFC GULBERG LHR 761728,"1,319.00",,
19/06/2025,19/06/2025,POS PURCHASE 2162 IMTIAZ SUPER MARKET LHR,"8,323.00",,
19/06/2025,19/06/2025,POS PURCHASE 1293 HYPERSTAR LHR,"4,243.00",,
19/06/2025,19/06/2025,CHEEZIOUS PK 634455,"2,800.00",,
19-Jun-2025,19-Jun-2025,CAREEM RIDE PK 38232,"718.00",,
19/06/2025,19/06/2025,CAREEM RIDE PK 20799,"458.00",,
19/06/2025,19/06/2025,CAREEM RIDE PK 96988,"609.00",,
19/06/2025,19/06/2025,DARAZ.PK ORDER 102295,"8,141.00",,
19-Jun-2025,19-Jun-2025,DARAZ.PK ORDER 602350,"3,990.00",,
20/06/2025,20/06/2025,POS PURCHASE 1441 IMTIAZ SUPER MARKET LHR,"4,057.00",,
20/06/2025,20/06/2025,FOODPANDA PK LAHORE 426725,"2,576.00",,
20/06/2025,20/06/2025,KFC GULBERG LHR 342323,"2,111.00",,
20-Jun-2025,20-Jun-2025,PSO FILLING STATION LHR 6636,"7,894.00",,
20/06/2025,20/06/2025,CAREEM RIDE PK 31977,"685.00",,
20/06/2025,20/06/2025,DARAZ.PK ORDER 379167,"8,981.00",,
21/06/2025,21/06/2025,FOODPANDA PK LAHORE 575852,"2,407.00",,
21-Jun-2025,21-Jun-2025,CAREEM RIDE PK 80956,"707.00",,
22/06/2025,22/06/2025,POS PURCHASE 9343 METRO CASH CARRY LHR,"6,746.00",,
22/06/2025,22/06/2025,POS PURCHASE 5174 AL-FATAH STORE LHR,"8,820.00",,
22/06/2025,22/06/2025,CAREEM RIDE PK 44928,"275.00",,
22-Jun-2025,22-Jun-2025,DARAZ.PK ORDER 781698,"4,231.00",,
23/06/2025,23/06/2025,POS PURCHASE 9969 IMTIAZ SUPER MARKET LHR,"3,705.00",,
23/06/2025,23/06/2025,CHEEZIOUS PK 367464,"1,894.00",,
23/06/2025,23/06/2025,CHEEZIOUS PK 264993,"1,124.00",,
23-Jun-2025,23-Jun-2025,KFC GULBERG LHR 243922,"1,943.00",,
23/06/2025,23/06/2025,TOTAL PARCO LHR 2444,"6,571.00",,
23/06/2025,23/06/2025,CAREEM RIDE PK 39251,"285.00",,
23/06/2025,23/06/2025,DARAZ.PK ORDER 995803,"5,548.00",,
24-Jun-2025,24-Jun-2025,PIZZA HUT DHA LHR 169490,"2,089.00",,
24/06/2025,24/06/2025,CHEEZIOUS PK 333503,"1,840.00",,
24/06/2025,24/06/2025,CAREEM RIDE PK 91264,"582.00",,
25/06/2025,25/06/2025,POS PURCHASE 3713 HYPERSTAR LHR,"8,462.00",,
25-Jun-2025,25-Jun-2025,SHELL FUEL DHA LHR 9737,"4,632.00",,
25/06/2025,25/06/2025,CAREEM RIDE PK 63779,"803.00",,
25/06/2025,25/06/2025,CAREEM RIDE PK 79905,"559.00",,
26/06/2025,26/06/2025,POS PURCHASE 4561 IMTIAZ SUPER MARKET LHR,"2,831.00",,
26-Jun-2025,26-Jun-2025,POS PURCHASE 5932 IMTIAZ SUPER MARKET LHR,"7,232.00",,
26/06/2025,26/06/2025,POS PURCHASE 4715 AL-FATAH STORE LHR,"2,305.00",,
26/06/2025,26/06/2025,CHEEZIOUS PK 634979,"1,503.00",,
26/06/2025,26/06/2025,FOODPANDA PK LAHORE 432463,"1,956.00",,
26-Jun-2025,26-Jun-2025,FOODPANDA PK LAHORE 723012,"796.00",,
27/06/2025,27/06/2025,POS PURCHASE 4241 AL-FATAH STORE LHR,"8,421.00",,
27/06/2025,27/06/2025,PIZZA HUT DHA LHR 995002,"1,912.00",,
27/06/2025,27/06/2025,FOODPANDA PK LAHORE 535624,"1,569.00",,
27-Jun-2025,27-Jun-2025,PSO FILLING STATION LHR 4765,"4,564.00",,
27/06/2025,27/06/2025,CAREEM RIDE PK 47837,"812.00",,
28/06/2025,28/06/2025,FOODPANDA PK LAHORE 700663,"1,629.00",,
28/06/2025,28/06/2025,PIZZA HUT DHA LHR 458385,"746.00",,
28-Jun-2025,28-Jun-2025,PIZZA HUT DHA LHR 539130,"2,244.00",,
28/06/2025,28/06/2025,SHELL FUEL DHA LHR 5811,"4,872.00",,
29/06/2025,29/06/2025,TOTAL PARCO LHR 1975,"7,682.00",,
29/06/2025,29/06/2025,CAREEM RIDE PK 99754,"622.00",,
29-Jun-2025,29-Jun-2025,CAREEM RIDE PK 47418,"790.00",,
30/06/2025,30/06/2025,POS PURCHASE 6813 AL-FATAH STORE LHR,"7,464.00",,
30/06/2025,30/06/2025,POS PURCHASE 8696 AL-FATAH STORE LHR,"5,811.00",,
30/06/2025,30/06/2025,CHEEZIOUS PK 493428,"818.00",,
30-Jun-2025,30-Jun-2025,CAREEM RIDE PK 14613,"394.00",,
01/07/2025,01/07/2025,SALARY CREDIT ACME TECH PVT LTD,,"260,000.00",
01/07/2025,01/07/2025,FOODPANDA PK LAHORE 320930,"1,871.00",,
02/07/2025,02/07/2025,MONTHLY RENT PAYMENT IBFT,"55,000.00",,
02-Jul-2025,02-Jul-2025,POS PURCHASE 6262 IMTIAZ SUPER MARKET LHR,"5,134.00",,
02/07/2025,02/07/2025,KFC GULBERG LHR 663797,"1,698.00",,
02/07/2025,02/07/2025,PIZZA HUT DHA LHR 552442,"2,396.00",,
02/07/2025,02/07/2025,FOODPANDA PK LAHORE 760807,"1,416.00",,
02-Jul-2025,02-Jul-2025,SHELL FUEL DHA LHR 2401,"4,032.00",,
02/07/2025,02/07/2025,SHELL FUEL DHA LHR 8610,"5,915.00",,
02/07/2025,02/07/2025,CAREEM RIDE PK 60339,"479.00",,
03/07/2025,03/07/2025,POS PURCHASE 6148 AL-FATAH STORE LHR,"3,329.00",,
03-Jul-2025,03-Jul-2025,POS PURCHASE 5243 HYPERSTAR LHR,"8,408.00",,
03/07/2025,03/07/2025,CAREEM RIDE PK 52883,"725.00",,
04/07/2025,04/07/2025,CAREEM RIDE PK 35912,"736.00",,
04/07/2025,04/07/2025,DARAZ.PK ELECTRONICS 866153,"128,339.00",,
05-Jul-2025,05-Jul-2025,NETFLIX.COM 8829,"1,499.00",,
05/07/2025,05/07/2025,POS PURCHASE 3635 AL-FATAH STORE LHR,"6,736.00",,
05/07/2025,05/07/2025,POS PURCHASE 9110 HYPERSTAR LHR,"5,127.00",,
05/07/2025,05/07/2025,POS PURCHASE 9189 IMTIAZ SUPER MARKET LHR,"7,590.00",,
05-Jul-2025,05-Jul-2025,FOODPANDA PK LAHORE 487666,"2,919.00",,
05/07/2025,05/07/2025,CAREEM RIDE PK 80266,"729.00",,
05/07/2025,05/07/2025,DARAZ.PK ORDER 193525,"4,646.00",,
06/07/2025,06/07/2025,FOODPANDA PK LAHORE 925644,"742.00",,
06-Jul-2025,06-Jul-2025,FOODPANDA PK LAHORE 549386,"1,409.00",,
07/07/2025,07/07/2025,K-ELECTRIC BILL PAYMENT 1LINK,"11,245.00",,
07/07/2025,07/07/2025,POS PURCHASE 3212 METRO CASH CARRY LHR,"2,488.00",,
07/07/2025,07/07/2025,DARAZ.PK ORDER 997729,"5,373.00",,
08-Jul-2025,08-Jul-2025,PIZZA HUT DHA LHR 683805,"2,968.00",,
08/07/2025,08/07/2025,PIZZA HUT DHA LHR 491944,"1,595.00",,
08/07/2025,08/07/2025,CAREEM RIDE PK 36866,"273.00",,
09/07/2025,09/07/2025,PSO FILLING STATION LHR 8479,"6,635.00",,
09-Jul-2025,09-Jul-2025,CAREEM RIDE PK 68783,"463.00",,
09/07/2025,09/07/2025,CAREEM RIDE PK 84563,"420.00",,
09/07/2025,09/07/2025,DARAZ.PK ORDER 739036,"7,651.00",,
10/07/2025,10/07/2025,SPOTIFY P1234567,"349.00",,
10-Jul-2025,10-Jul-2025,POS PURCHASE 5725 AL-FATAH STORE LHR,"2,194.00",,
10/07/2025,10/07/2025,FOODPANDA PK LAHORE 254551,"3,077.00",,
10/07/2025,10/07/2025,CHEEZIOUS PK 852103,"2,767.00",,
11/07/2025,11/07/2025,PIZZA HUT DHA LHR 344813,"2,477.00",,
11-Jul-2025,11-Jul-2025,CAREEM RIDE PK 24245,"516.00",,
12/07/2025,12/07/2025,JAZZ PREPAID LOAD *345,"1,000.00",,
12/07/2025,12/07/2025,PSO FILLING STATION LHR 9500,"7,187.00",,
12/07/2025,12/07/2025,CAREEM RIDE PK 35883,"917.00",,
13-Jul-2025,13-Jul-2025,POS PURCHASE 2695 AL-FATAH STORE LHR,"5,751.00",,
13/07/2025,13/07/2025,CHEEZIOUS PK 365692,"2,155.00",,
14/07/2025,14/07/2025,CHEEZIOUS PK 400249,"531.00",,
15/07/2025,15/07/2025,SSGC GAS BILL 1LINK,"3,719.00",,
15-Jul-2025,15-Jul-2025,POS PURCHASE 1503 HYPERSTAR LHR,"5,168.00",,
15/07/2025,15/07/2025,KFC GULBERG LHR 902716,"2,877.00",,
15/07/2025,15/07/2025,TOTAL PARCO LHR 9191,"4,175.00",,
15/07/2025,15/07/2025,CAREEM RIDE PK 61221,"542.00",,
15-Jul-2025,15-Jul-2025,CAREEM RIDE PK 28511,"772.00",,
15/07/2025,15/07/2025,ATM WITHDRAWAL 7248 GULBERG LHR,"24,055.00",,
16/07/2025,16/07/2025,POS PURCHASE 8444 AL-FATAH STORE LHR,"2,826.00",,
16/07/2025,16/07/2025,CHEEZIOUS PK 295535,"2,526.00",,
16-Jul-2025,16-Jul-2025,CHEEZIOUS PK 511436,"2,954.00",,
16/07/2025,16/07/2025,KFC GULBERG LHR 571227,"2,958.00",,
16/07/2025,16/07/2025,CHEEZIOUS PK 200516,"942.00",,
16/07/2025,16/07/2025,CAREEM RIDE PK 48563,"907.00",,
18-Jul-2025,18-Jul-2025,PTCL BILL 1LINK 0042,"3,100.00",,
18/07/2025,18/07/2025,POS PURCHASE 4043 IMTIAZ SUPER MARKET LHR,"7,097.00",,
18/07/2025,18/07/2025,CHEEZIOUS PK 179673,"2,366.00",,
18/07/2025,18/07/2025,FOODPANDA PK LAHORE 779125,"1,362.00",,
20-Jul-2025,20-Jul-2025,POS PURCHASE 6730 HYPERSTAR LHR,"8,953.00",,
20/07/2025,20/07/2025,POS PURCHASE 3875 IMTIAZ SUPER MARKET LHR,"3,226.00",,
20/07/2025,20/07/2025,POS PURCHASE 3786 HYPERSTAR LHR,"8,759.00",,
20/07/2025,20/07/2025,POS PURCHASE 2545 AL-FATAH STORE LHR,"7,615.00",,
21-Jul-2025,21-Jul-2025,FOODPANDA PK LAHORE 142285,"1,185.00",,
21/07/2025,21/07/2025,KFC GULBERG LHR 377209,"812.00",,
21/07/2025,21/07/2025,PIZZA HUT DHA LHR 372300,"2,968.00",,
21/07/2025,21/07/2025,SHELL FUEL DHA LHR 6600,"4,854.00",,
21-Jul-2025,21-Jul-2025,CAREEM RIDE PK 92934,"702.00",,
22/07/2025,22/07/2025,POS PURCHASE 2920 HYPERSTAR LHR,"5,395.00",,
22/07/2025,22/07/2025,FOODPANDA PK LAHORE 591449,"3,198.00",,
22/07/2025,22/07/2025,CAREEM RIDE PK 84005,"942.00",,
23-Jul-2025,23-Jul-2025,POS PURCHASE 7165 HYPERSTAR LHR,"4,176.00",,
23/07/2025,23/07/2025,CHEEZIOUS PK 828533,"2,215.00",,
23/07/2025,23/07/2025,CAREEM RIDE PK 15836,"946.00",,
23/07/2025,23/07/2025,DARAZ.PK ORDER 168572,"8,981.00",,
24-Jul-2025,24-Jul-2025,POS PURCHASE 4490 METRO CASH CARRY LHR,"3,592.00",,
24/07/2025,24/07/2025,FOODPANDA PK LAHORE 788205,"1,937.00",,
24/07/2025,24/07/2025,KFC GULBERG LHR 590701,"2,196.00",,
24/07/2025,24/07/2025,SHELL FUEL DHA LHR 5202,"6,014.00",,
24-Jul-2025,24-Jul-2025,SHELL FUEL DHA LHR 6421,"8,206.00",,
24/07/2025,24/07/2025,CAREEM RIDE PK 10864,"285.00",,
24/07/2025,24/07/2025,CAREEM RIDE PK 26896,"714.00",,
24/07/2025,24/07/2025,CAREEM RIDE PK 66061,"366.00",,
26-Jul-2025,26-Jul-2025,POS PURCHASE 7886 AL-FATAH STORE LHR,"7,556.00",,
26/07/2025,26/07/2025,POS PURCHASE 7772 HYPERSTAR LHR,"7,443.00",,
26/07/2025,26/07/2025,KFC GULBERG LHR 936864,"1,035.00",,
26/07/2025,26/07/2025,FOODPANDA PK LAHORE 278500,"3,128.00",,
27-Jul-2025,27-Jul-2025,PIZZA HUT DHA LHR 738655,"1,578.00",,
27/07/2025,27/07/2025,PIZZA HUT DHA LHR 416470,"682.00",,
27/07/2025,27/07/2025,SHELL FUEL DHA LHR 5609,"4,969.00",,
27/07/2025,27/07/2025,CAREEM RIDE PK 70336,"603.00",,
28-Jul-2025,28-Jul-2025,CAREEM RIDE PK 66024,"533.00",,
29/07/2025,29/07/2025,POS PURCHASE 4726 AL-FATAH STORE LHR,"5,485.00",,
29/07/2025,29/07/2025,POS PURCHASE 4518 HYPERSTAR LHR,"5,338.00",,
29/07/2025,29/07/2025,POS PURCHASE 5185 HYPERSTAR LHR,"5,792.00",,
29-Jul-2025,29-Jul-2025,POS PURCHASE 3185 HYPERSTAR LHR,"5,395.00",,
29/07/2025,29/07/2025,KFC GULBERG LHR 879646,"1,246.00",,
29/07/2025,29/07/2025,CHEEZIOUS PK 343651,"633.00",,
29/07/2025,29/07/2025,CAREEM RIDE PK 81574,"450.00",,
29-Jul-2025,29-Jul-2025,CAREEM RIDE PK 18795,"354.00",,
30/07/2025,30/07/2025,POS PURCHASE 6278 IMTIAZ SUPER MARKET LHR,"6,989.00",,
30/07/2025,30/07/2025,POS PURCHASE 7423 METRO CASH CARRY LHR,"7,721.00",,
30/07/2025,30/07/2025,FOODPANDA PK LAHORE 701532,"2,523.00",,
31-Jul-2025,31-Jul-2025,POS PURCHASE 1886 IMTIAZ SUPER MARKET LHR,"6,371.00",,
31/07/2025,31/07/2025,CAREEM RIDE PK 88293,"667.00",,
31/07/2025,31/07/2025,CAREEM RIDE PK 64857,"792.00",,
01/08/2025,01/08/2025,SALARY CREDIT ACME TECH PVT LTD,,"260,000.00",
01-Aug-2025,01-Aug-2025,TOTAL PARCO LHR 9427,"5,340.00",,
02/08/2025,02/08/2025,MONTHLY RENT PAYMENT IBFT,"55,000.00",,
02/08/2025,02/08/2025,POS PURCHASE 9298 AL-FATAH STORE LHR,"7,436.00",,
02/08/2025,02/08/2025,CAREEM RIDE PK 54443,"332.00",,
04-Aug-2025,04-Aug-2025,POS PURCHASE 7393 HYPERSTAR LHR,"6,214.00",,
